num_jour,date,discipline,num_session,debut_epreuve,fin_epreuve,lieu_epreuve,nom_epreuve,parsing_epreuve,NOM,Geo Point,SITES OLYMPIQUES PARALYMPIQUES,SPORTS,latitude,longitude,url,capacite
1,Samedi 27 Juillet,Natation,SWM04,20:30,22:30,Paris La Défense Arena,"400 m quatre nages individuel - hommes, finale 100 m papillon - femmes, finale 200 m nage libre - hommes, demi-finales 100 m brasse - femmes, demi-finales 100 m dos - hommes, demi-finales 100 m brasse - hommes, finale 200 m nage libre - femmes, demi-finales","{""content"": [{""epreuve"": ""400 m quatre nages individuel"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""100 m papillon"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m nage libre"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""100 m brasse"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""100 m dos"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""100 m brasse"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m nage libre"", ""genre"": ""femmes"", ""etape"": ""demi-finales""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM05,11:00,13:00,Paris La Défense Arena,"400 m quatre nages individuel - femmes, séries 100 m dos - femmes, séries 800 m nage libre - hommes, séries","{""content"": [{""epreuve"": ""400 m quatre nages individuel"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""100 m dos"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""800 m nage libre"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM06,20:30,22:30,Paris La Défense Arena,"400 m quatre nages individuel - femmes, finale 200 m nage libre - hommes, finale 100 m dos - femmes, demi-finales 100 m dos - hommes, finale 100 m brasse - femmes, finale 200 m nage libre - femmes, finale","{""content"": [{""epreuve"": ""400 m quatre nages individuel"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m nage libre"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""100 m dos"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""100 m dos"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""100 m brasse"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m nage libre"", ""genre"": ""femmes"", ""etape"": ""finale""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM07,11:00,13:00,Paris La Défense Arena,"200 m papillon - hommes, séries 100 m nage libre - hommes, séries 1 500 m nage libre - femmes, séries 100 m nage libre - femmes, séries 200 m brasse - hommes, séries Relais 4x200 m nage libre - hommes, séries","{""content"": [{""epreuve"": ""200 m papillon"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""100 m nage libre"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""1 500 m nage libre"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""100 m nage libre"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""200 m brasse"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""Relais 4x200 m nage libre"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM08,20:30,22:30,Paris La Défense Arena,"100 m nage libre - hommes, demi-finales 200 m papillon - hommes, demi-finales 100 m dos - femmes, finale 800 m nage libre - hommes, finale 100 m nage libre - femmes, demi-finales 200 m brasse - hommes, demi-finales Relais 4x200 m nage libre - hommes, final","{""content"": [{""epreuve"": ""100 m nage libre"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""200 m papillon"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""100 m dos"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""800 m nage libre"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""100 m nage libre"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""200 m brasse"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""Relais 4x200 m nage libre"", ""genre"": ""hommes"", ""etape"": ""final""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM09,11:00,13:00,Paris La Défense Arena,"200 m brasse - femmes, séries 200 m dos - hommes, séries 200 m papillon - femmes, séries","{""content"": [{""epreuve"": ""200 m brasse"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""200 m dos"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""200 m papillon"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM10,20:30,22:30,Paris La Défense Arena,"100 m nage libre - femmes, finale 200 m papillon - hommes, finale 200 m brasse - hommes, finale 1 500 m nage libre - femmes, finale 200 m dos - hommes, demi-finales 200 m brasse - femmes, demi-finales 200 m papillon - femmes, demi-finales 100 m nage libre - hommes, finale","{""content"": [{""epreuve"": ""100 m nage libre"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m papillon"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m brasse"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""1 500 m nage libre"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m dos"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""200 m brasse"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""200 m papillon"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""100 m nage libre"", ""genre"": ""hommes"", ""etape"": ""finale""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM11,11:00,13:00,Paris La Défense Arena,"200 m dos - femmes, séries 50 m nage libre - hommes, séries 200 m quatre nages individuel - hommes, séries Relais 4x200 m nage libre - femmes, séries","{""content"": [{""epreuve"": ""200 m dos"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries 50 m nage libre - hommes, s\u00e9ries ""}, {""epreuve"": ""200 m quatre nages individuel"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""Relais 4x200 m nage libre"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM12,20:30,22:30,Paris La Défense Arena,"200 m papillon - femmes, finale 200 m dos - hommes, finale 200 m dos - femmes, demi-finales 200 m brasse - femmes, finale 200 m quatre nages individuel - hommes, demi-finale 50 m nage libre - hommes, demi-finales Relais 4x200 m nage libre - femmes, finale","{""content"": [{""epreuve"": ""200 m papillon"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m dos"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m dos"", ""genre"": ""femmes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""200 m brasse"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m quatre nages individuel"", ""genre"": ""hommes"", ""etape"": ""demi-finale 50 m nage libre - hommes, demi-finales ""}, {""epreuve"": ""Relais 4x200 m nage libre"", ""genre"": ""femmes"", ""etape"": ""finale""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM13,11:00,13:00,Paris La Défense Arena,"100 m papillon - hommes, séries 200 m quatre nages individuel - femmes, séries 800 m nage libre - femmes, séries Relais 4x100 m quatre nages - mixte, séries","{""content"": [{""epreuve"": ""100 m papillon"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""200 m quatre nages individuel"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""800 m nage libre"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""Relais 4x100 m quatre nages"", ""genre"": ""mixte"", ""etape"": ""s\u00e9ries""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM14,20:30,22:30,Paris La Défense Arena,"50 m nage libre - hommes, finale 200 m dos - femmes, finale 200 m quatre nages individuel - hommes, finale 100 m papillon - hommes, demi-finales 200 m quatre nages individuel - femmes, demi-finale","{""content"": [{""epreuve"": ""50 m nage libre"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m dos"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""200 m quatre nages individuel"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""100 m papillon"", ""genre"": ""hommes"", ""etape"": ""demi-finales ""}, {""epreuve"": ""200 m quatre nages individuel"", ""genre"": ""femmes"", ""etape"": ""demi-finale""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM15,11:00,13:00,Paris La Défense Arena,"50 m nage libre - femmes, séries 1 500 m nage libre - hommes, séries Relais 4x100 m quatre nages - hommes, séries Relais 4x100 m quatre nages - femmes, séries","{""content"": [{""epreuve"": ""50 m nage libre"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""1 500 m nage libre"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""Relais 4x100 m quatre nages"", ""genre"": ""hommes"", ""etape"": ""s\u00e9ries ""}, {""epreuve"": ""Relais 4x100 m quatre nages"", ""genre"": ""femmes"", ""etape"": ""s\u00e9ries""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM16,20:30,22:30,Paris La Défense Arena,"100 m papillon - hommes, finale 50 m nage libre - femmes, demi-finales 200 m quatre nages individuel - femmes, finale 800 m nage libre - femmes, finale Relais 4x100 m quatre nages - mixte, finale","{""content"": [{""epreuve"": ""100 m papillon"", ""genre"": ""hommes"", ""etape"": ""finale 50 m nage libre - femmes, demi-finales ""}, {""epreuve"": ""200 m quatre nages individuel"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""800 m nage libre"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""Relais 4x100 m quatre nages"", ""genre"": ""mixte"", ""etape"": ""finale""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
1,Samedi 27 Juillet,Natation,SWM17,18:30,20:30,Paris La Défense Arena,"50 m nage libre - femmes, finale 1 500 m nage libre - hommes, finale Relais 4x100 m quatre nages - hommes, finale Relais 4x100 m quatre nages - femmes, finale","{""content"": [{""epreuve"": ""50 m nage libre"", ""genre"": ""femmes"", ""etape"": ""finale ""}, {""epreuve"": ""1 500 m nage libre"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""Relais 4x100 m quatre nages"", ""genre"": ""hommes"", ""etape"": ""finale ""}, {""epreuve"": ""Relais 4x100 m quatre nages"", ""genre"": ""femmes"", ""etape"": ""finale""}]}",La Défense Arena,"48.89566, 2.22971","Site olympique,Site paralympique","Natation,Para natation,Water-polo",48.89566,2.22971,https://www.paris2024.org/fr/sport/Natation/,17000.0
10,Lundi 5 Août,Natation artistique,SWA01,19:30,21:00,Centre aquatique,"Épreuve d'équipe, programme technique","{""content"": [{""epreuve"": """"}, {""epreuve"": ""\u00c9preuve d'\u00e9quipe, programme technique""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Natation-artistique/,2500.0
11,Mardi 6 Août,Natation artistique,SWA02,19:30,21:00,Centre aquatique,"Épreuve d'équipe, programme libre","{""content"": [{""epreuve"": """"}, {""epreuve"": ""\u00c9preuve d'\u00e9quipe, programme libre""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Natation-artistique/,2500.0
12,Mercredi 7 Août,Natation artistique,SWA03,19:30,21:15,Centre aquatique,"Épreuve d'équipe, programme acrobatique","{""content"": [{""epreuve"": """"}, {""epreuve"": ""\u00c9preuve d'\u00e9quipe, programme acrobatique""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Natation-artistique/,2500.0
14,Vendredi 9 Août,Natation artistique,SWA04,19:30,21:30,Centre aquatique,"Épreuve de duo, programme technique","{""content"": [{""epreuve"": """"}, {""epreuve"": ""\u00c9preuve de duo, programme technique""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Natation-artistique/,2500.0
15,Samedi 10 Août,Natation artistique,SWA05,19:30,22:00,Centre aquatique,"Épreuve de duo, programme libre","{""content"": [{""epreuve"": """"}, {""epreuve"": ""\u00c9preuve de duo, programme libre""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Natation-artistique/,2500.0
13,Jeudi 8 Août,Pentathlon moderne,MPN01,11:00,17:30,Arena Paris Nord,"Épreuve d'escrime - hommes, tour de classement Épreuve d'escrime - femmes, tour de classement","{""content"": [{""epreuve"": ""\u00c9preuve d'escrime"", ""genre"": ""hommes"", ""etape"": ""tour de classement ""}, {""epreuve"": ""\u00c9preuve d'escrime"", ""genre"": ""femmes"", ""etape"": ""tour de classement""}]}",Arena Paris nord,"48.971314, 2.519183","Site olympique,Site paralympique","Boxe,Escrime,Pentathlon moderne,Volley-ball assis",48.971314,2.519183,https://www.paris2024.org/fr/sport/Pentathlon-moderne/,8000.0
14,Vendredi 9 Août,Pentathlon moderne,MPN02,13:00,19:00,Château de Versailles,". - hommes, demi-finales","{""content"": [{""epreuve"": ""."", ""genre"": ""hommes"", ""etape"": ""demi-finales""}]}",Château de Versailles,"48.815115, 2.08208","Site olympique,Site paralympique","Sports équestres,Para équitation,Pentathlon moderne",48.815115,2.08208,https://www.paris2024.org/fr/sport/Pentathlon-moderne/,40000.0
15,Samedi 10 Août,Pentathlon moderne,MPN03,09:30,15:30,Château de Versailles,". - femmes, demi-finales","{""content"": [{""epreuve"": ""."", ""genre"": ""femmes"", ""etape"": ""demi-finales""}]}",Château de Versailles,"48.815115, 2.08208","Site olympique,Site paralympique","Sports équestres,Para équitation,Pentathlon moderne",48.815115,2.08208,https://www.paris2024.org/fr/sport/Pentathlon-moderne/,40000.0
15,Samedi 10 Août,Pentathlon moderne,MPN04,17:30,20:00,Château de Versailles,". - hommes, finale","{""content"": [{""epreuve"": ""."", ""genre"": ""hommes"", ""etape"": ""finale""}]}",Château de Versailles,"48.815115, 2.08208","Site olympique,Site paralympique","Sports équestres,Para équitation,Pentathlon moderne",48.815115,2.08208,https://www.paris2024.org/fr/sport/Pentathlon-moderne/,40000.0
15,Samedi 10 Août,Pentathlon moderne,MPN05,11:00,13:30,Château de Versailles,". - emmes, finale","{""content"": [{""epreuve"": ""."", ""genre"": ""emmes"", ""etape"": ""finale""}]}",Château de Versailles,"48.815115, 2.08208","Site olympique,Site paralympique","Sports équestres,Para équitation,Pentathlon moderne",48.815115,2.08208,https://www.paris2024.org/fr/sport/Pentathlon-moderne/,40000.0
1,Samedi 27 Juillet,Plongeon,DIV01,11:00,12:00,Centre aquatique,"Tremplin 3 m synchronisé - femmes, .","{""content"": [{""epreuve"": ""Tremplin 3 m synchronis\u00e9"", ""genre"": ""femmes"", ""etape"": "".""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
1,Samedi 27 Juillet,Plongeon,DIV02,11:00,12:00,Centre aquatique,"Haut vol 10 m synchronisé - hommes, .","{""content"": [{""epreuve"": ""Haut vol 10 m synchronis\u00e9"", ""genre"": ""hommes"", ""etape"": "".""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
5,Mercredi 31 Juillet,Plongeon,DIV03,11:00,12:00,Centre aquatique,"Haut vol 10 m synchronisé - femmes, .","{""content"": [{""epreuve"": ""Haut vol 10 m synchronis\u00e9"", ""genre"": ""femmes"", ""etape"": "".""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
7,Vendredi 2 Août,Plongeon,DIV04,11:00,12:00,Centre aquatique,"Tremplin 3 m synchronisé - hommes, .","{""content"": [{""epreuve"": ""Tremplin 3 m synchronis\u00e9"", ""genre"": ""hommes"", ""etape"": "".""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
10,Lundi 5 Août,Plongeon,DIV05,10:00,12:10,Centre aquatique,"Haut vol 10m - femmes, éliminatoires","{""content"": [{""epreuve"": ""Haut vol 10m"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
10,Lundi 5 Août,Plongeon,DIV06,15:00,17:00,Centre aquatique,"Haut vol 10m - femmes, demi-finale","{""content"": [{""epreuve"": ""Haut vol 10m"", ""genre"": ""femmes"", ""etape"": ""demi-finale""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
11,Mardi 6 Août,Plongeon,DIV07,10:00,12:00,Centre aquatique,"Tremplin 3m - hommes, éliminatoires","{""content"": [{""epreuve"": ""Tremplin 3m"", ""genre"": ""hommes"", ""etape"": ""\u00e9liminatoires""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
11,Mardi 6 Août,Plongeon,DIV08,15:00,17:00,Centre aquatique,"Haut vol 10m - femmes, finale","{""content"": [{""epreuve"": ""Haut vol 10m"", ""genre"": ""femmes"", ""etape"": ""finale""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
12,Mercredi 7 Août,Plongeon,DIV09,10:00,12:00,Centre aquatique,"Tremplin 3m - hommes, demi-finale","{""content"": [{""epreuve"": ""Tremplin 3m"", ""genre"": ""hommes"", ""etape"": ""demi-finale""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
12,Mercredi 7 Août,Plongeon,DIV10,15:00,17:00,Centre aquatique,"Tremplin 3m - femmes, éliminatoires","{""content"": [{""epreuve"": ""Tremplin 3m"", ""genre"": ""femmes"", ""etape"": ""\u00e9liminatoires""}]}",Centre aquatique,"48.923457, 2.355527",Site olympique,"Natation artistique,Plongeon,Water-polo",48.923457,2.355527,https://www.paris2024.org/fr/sport/Plongeon/,2500.0
